,Id,MSSubClass,MSZoning,LogLotFrontage,LogLotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Log1stFlrSF,X2ndFlrSF,LowQualFinSF,LogGrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,TotalSF,CostPerSF
850,850,80,RL,1.477511,2.215885,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,7,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360,Gd,Gd,CBlock,TA,TA,TA,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1.945567,761,0,2.018316,0,0,2,1,3,1,TA,7,Typ,1,None,Attchd,1976,RFn,2,512,TA,TA,Y,113,100,0,0,0,0,None,None,None,0,8,2007,WD,Normal,2.496412,7.52564,100.8086
851,851,120,RM,1.276345,2.127908,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,7,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Ex,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,1.908487,0,0,1.908487,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,11,2007,WD,Normal,2.466977,6.742881,155.0708
852,852,120,RL,1.443172,2.088111,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,9,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Gd,TA,PConc,Gd,TA,Fa,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1.985604,0,0,1.985604,0,0,2,0,2,1,Gd,7,Typ,1,None,Attchd,2003,Fin,2,400,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,5,2006,WD,Normal,2.507841,7.283448,147.6648
853,853,75,RL,1.37884,2.182876,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,8,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,TA,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,1.920182,728,0,2.002304,0,0,2,0,4,1,TA,7,Typ,2,2,Detchd,1941,Unf,1,240,TA,TA,Y,0,0,0,0,126,0,None,MnPrv,None,0,8,2007,WD,Normal,2.485542,7.406103,99.63548
854,854,80,RL,1.443172,2.240768,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,7,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115,TA,Gd,CBlock,TA,TA,Fa,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,1.984563,0,0,1.984563,0,0,1,1,3,1,TA,7,Typ,1,1,Attchd,1964,RFn,2,645,TA,TA,Y,180,0,0,0,0,0,None,MnPrv,None,0,8,2009,WD,Normal,2.482433,7.275865,109.3426
855,855,20,RL,1.53147,2.281737,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,6,1974,Hip,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,2.012742,0,0,2.012742,1,0,1,1,3,1,TA,6,Typ,1,2,Attchd,1955,Unf,2,454,TA,TA,Y,0,418,0,0,312,0,None,None,None,0,7,2006,WD,Abnorml,2.48853,7.483807,95.5593
856,856,20,RL,1.443172,2.179156,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,6,2010,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,TA,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,1.938306,0,0,1.938306,1,0,1,1,3,1,TA,6,Typ,0,None,Detchd,1962,Unf,1,260,TA,TA,Y,0,104,0,0,0,0,None,None,None,0,4,2010,WD,Normal,2.464019,6.946976,122.1154
857,857,80,RL,1.443172,2.230328,Pave,None,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,7,1978,Gable,CompShg,Plywood,HdBoard,None,0,TA,TA,CBlock,Gd,Fa,Fa,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,1.936354,0,0,1.936354,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1981,Unf,2,576,TA,Fa,Y,0,0,34,0,0,0,None,MnPrv,None,0,10,2008,WD,Normal,2.476386,6.933423,143.2749
858,858,60,RL,1.428968,2.197525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,7,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,1.880065,779,0,1.987939,0,0,2,1,3,1,TA,6,Typ,1,None,Attchd,1994,Fin,2,343,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,3,2009,WD,Normal,2.490459,7.300473,117.4882
859,859,20,RL,1.477511,2.224576,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,8,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,TA,TA,CBlock,Gd,TA,TA,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1.97721,0,0,1.97721,0,0,2,0,3,1,TA,6,Typ,1,None,Attchd,1976,RFn,2,479,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2009,WD,Family,2.479193,7.222566,110.9489
860,860,60,RL,1.443172,2.230905,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,7,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,TA,TA,CBlock,TA,TA,Gd,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,1.990773,1142,0,2.064813,1,0,2,1,4,1,Gd,9,Typ,1,2,Attchd,1968,Unf,2,619,TA,TA,Y,0,65,0,0,222,0,None,None,None,0,8,2006,WD,Normal,2.52005,7.883823,94.19744
861,861,50,RL,1.388126,2.190694,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,8,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,TA,TA,TA,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,1.91922,514,0,1.982742,0,0,1,1,3,1,Gd,7,Typ,1,2,Detchd,1925,Unf,1,216,TA,TA,Y,0,240,0,0,0,0,None,GdPrv,None,0,6,2007,WD,Normal,2.497701,7.262629,133.2048
862,862,190,RL,1.462674,2.236543,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,6,1965,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,TA,TA,Gd,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,1.938168,0,0,1.938168,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1965,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,2.466977,6.946014,126.564
863,863,20,RL,1.480342,2.216699,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,7,1985,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,Gd,TA,TA,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1.945958,0,0,1.945958,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,1986,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,5,2010,WD,Normal,2.479193,7.000334,138.5597
864,864,20,RL,1.446565,2.194837,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,6,1959,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,TA,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1.952428,0,0,1.952428,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959,Unf,1,672,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,7,2009,WD,Normal,2.46762,7.045777,115.4181
865,865,20,FV,1.453174,2.204328,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,8,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,TA,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1.977412,0,0,1.977412,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2008,Fin,2,529,TA,TA,Y,0,140,0,0,0,0,None,None,None,0,5,2008,New,Partial,2.520236,7.224025,182.6385
866,866,20,RL,1.443172,2.205723,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,6,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,CBlock,TA,TA,TA,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1.932934,0,0,1.932934,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1973,Unf,2,902,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2009,WD,Normal,2.477239,6.909753,148.2036
867,867,20,RL,1.436201,2.227202,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,9,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274,Gd,TA,PConc,Gd,TA,Ex,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,2.002304,0,0,2.002304,0,0,2,0,3,1,Gd,6,Typ,1,2,Attchd,2007,RFn,3,870,TA,TA,Y,192,80,0,0,0,0,None,None,None,0,11,2007,New,Partial,2.519695,7.406103,151.2151
868,868,20,RL,1.491251,2.180346,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,5,1961,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,TA,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1.948918,0,0,1.948918,1,0,1,1,3,1,Fa,5,Typ,0,None,Attchd,1961,RFn,2,544,TA,TA,Y,168,0,0,0,0,0,None,None,Shed,400,5,2007,WD,Normal,2.465347,7.021084,115.1786
869,869,60,RL,1.443172,2.261743,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,6,1950,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1.993894,720,53,2.047605,0,0,2,0,2,1,TA,7,Typ,1,None,Attchd,1979,Unf,2,672,TA,TA,P,120,144,0,0,0,0,None,None,None,0,5,2006,WD,Normal,2.48804,7.726213,74.54786
870,870,60,RL,1.477511,2.219651,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,8,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,Gd,TA,PConc,Gd,TA,TA,GLQ,750,Unf,0,300,1050,GasA,Ex,Y,SBrkr,1.941315,887,0,2.024863,1,0,2,1,3,1,Gd,8,Typ,1,None,Attchd,1993,Fin,2,574,TA,TA,Y,156,90,0,0,0,0,None,GdPrv,None,0,6,2010,WD,Normal,2.515402,7.575072,121.0877
871,871,20,RL,1.409607,2.174163,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,6,1962,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,TA,Unf,0,Unf,0,894,894,GasA,Gd,N,SBrkr,1.916291,0,0,1.916291,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1962,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD,Normal,2.451322,6.795706,122.4832
872,872,60,RL,1.446565,2.205723,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,7,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Gd,TA,TA,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,1.900554,878,0,2.005221,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1998,RFn,2,523,TA,TA,Y,0,77,0,0,0,0,None,None,None,0,6,2010,WD,Normal,2.502138,7.427739,119.2033
873,873,20,RL,1.45956,2.207495,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,6,1996,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,Stone,TA,TA,Ex,Unf,0,Unf,0,105,105,GasA,Gd,Y,SBrkr,1.918898,0,0,1.918898,0,0,1,0,3,1,Gd,5,Typ,0,None,Attchd,1953,Unf,2,414,TA,TA,Y,196,0,150,0,0,0,None,GdWo,None,0,10,2008,WD,Normal,2.45628,6.813445,127.4725
874,874,40,RL,1.409607,2.241198,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,6,1950,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,TA,TA,TA,Rec,375,Unf,0,457,832,GasA,Gd,Y,SBrkr,1.937752,0,232,1.96644,0,0,1,0,3,1,TA,6,Typ,1,2,Attchd,1949,Unf,1,288,TA,TA,Y,0,28,0,0,0,0,None,None,Othr,0,9,2009,WD,Normal,2.467939,6.943122,128.3784
875,875,50,RM,1.37403,2.157759,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,TA,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,1.87429,455,0,1.950309,0,0,1,1,3,1,TA,5,Typ,0,None,Detchd,1941,Unf,1,200,TA,TA,Y,26,0,0,0,0,0,None,None,None,0,8,2009,WD,Abnorml,2.407392,7.030857,58.79752
876,876,60,FV,1.462674,2.208822,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,9,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Ex,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1.956801,1426,0,2.06269,0,0,2,1,4,1,Ex,11,Typ,1,2,BuiltIn,2007,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,None,None,None,0,8,2007,New,Partial,2.535525,7.867106,116.2747
877,877,20,RL,1.513652,2.316291,Pave,None,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,5,1963,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,TA,TA,Fa,ALQ,633,Unf,0,431,1064,GasA,Gd,Y,SBrkr,1.938306,0,0,1.938306,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1963,Unf,2,648,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2007,WD,Normal,2.467459,6.946976,127.1635
878,878,60,RL,1.45956,2.206775,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,10,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216,Gd,TA,PConc,Ex,TA,TA,GLQ,1170,Unf,0,292,1462,GasA,Ex,Y,SBrkr,1.986169,762,0,2.042137,1,0,2,1,4,1,Ex,10,Typ,1,2,Attchd,2004,Fin,3,738,TA,TA,Y,184,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,2.546761,7.707063,157.3741
879,879,85,RL,1.499028,2.237975,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,6,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Ex,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,1.953291,0,0,1.953291,1,0,1,0,3,1,Gd,6,Min2,0,None,Detchd,1987,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,None,MnPrv,Shed,400,6,2010,WD,Normal,2.476956,7.051856,128.1385
880,880,20,RL,1.443172,2.180832,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,6,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90,Gd,Gd,CBlock,TA,TA,TA,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,1.911256,0,0,1.911256,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1978,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,7,2009,WD,Normal,2.470138,6.761573,157.9861
881,881,20,RL,1.409607,2.181218,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,6,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,Fa,TA,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,1.945043,0,0,1.945043,1,0,1,1,2,1,TA,5,Typ,0,None,Attchd,2005,Fin,2,450,TA,TA,Y,0,49,0,0,0,0,None,None,None,0,6,2007,WD,Normal,2.481902,6.993933,144.0367
882,882,50,RL,1.330832,2.254379,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,8,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117,Gd,Gd,CBlock,Gd,TA,Gd,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,1.957159,530,0,2.00799,0,0,2,1,3,1,Gd,7,Typ,1,None,Attchd,1990,RFn,2,400,TA,TA,Y,168,36,0,0,0,0,None,None,None,0,4,2007,WD,Normal,2.496632,7.448334,109.2021
883,883,60,RL,1.443172,2.216293,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,7,1993,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,1.901296,785,0,1.997875,0,0,2,1,3,1,TA,7,Typ,1,None,BuiltIn,1993,RFn,2,389,TA,TA,Y,342,40,0,0,0,0,None,MnPrv,None,0,12,2009,WD,Normal,2.492341,7.373374,111.7389
884,884,75,RL,1.409607,2.167103,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,TA,Ex,TA,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,1.925804,795,481,2.042487,1,0,1,0,5,1,TA,10,Typ,0,None,Detchd,1997,Unf,1,440,TA,Gd,Y,0,188,0,0,0,0,None,None,None,0,3,2006,WD,Normal,2.458106,7.466799,67.753
885,885,20,RL,1.428968,2.183223,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,6,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60,TA,TA,CBlock,TA,TA,TA,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,1.915961,0,0,1.915961,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1967,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,7,2009,WD,Normal,2.44347,6.793466,112.1076
886,886,120,FV,1.364055,2.144845,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,10,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Ex,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,2.007363,0,0,2.007363,1,0,2,0,2,1,Gd,5,Typ,1,None,Attchd,1999,Fin,2,506,TA,TA,Y,97,65,0,0,0,0,None,None,None,0,1,2008,CWD,Abnorml,2.541878,7.443664,192.4517
887,887,90,RL,1.446565,2.201123,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,6,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122,TA,TA,CBlock,TA,TA,TA,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,2.007599,0,0,2.007599,0,0,2,0,4,2,TA,8,Typ,0,None,Attchd,2005,Fin,2,588,TA,TA,Y,272,54,0,0,0,0,None,None,None,0,6,2006,WD,Family,2.475234,7.445418,84.69626
888,888,50,RL,1.405493,2.273059,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,6,1955,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,TA,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,1.912618,521,0,1.979513,0,0,1,1,3,1,TA,8,Typ,0,None,Attchd,1955,Unf,1,300,TA,TA,Y,121,0,0,0,265,0,None,None,None,0,4,2008,WD,Normal,2.469516,7.239215,97.27207
889,889,20,RL,1.515979,2.269222,Pave,None,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,9,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,TA,Fa,Fa,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,2.041728,0,0,2.041728,1,0,2,0,4,1,Gd,8,Typ,1,None,Attchd,1970,Unf,2,621,TA,TA,Y,81,207,0,0,224,0,None,None,None,0,10,2007,WD,Normal,2.525628,7.70391,120.8841
890,890,20,RL,1.579397,2.241338,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,7,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90,TA,TA,CBlock,TA,TA,TA,BLQ,1024,Unf,0,481,1505,GasA,Ex,Y,SBrkr,1.990139,0,0,1.990139,1,0,1,0,2,1,TA,6,Typ,1,None,Attchd,1953,RFn,2,505,TA,TA,Y,0,0,0,162,0,0,None,None,None,0,2,2009,WD,Normal,2.477802,7.316548,99.33555
891,891,50,RL,1.409607,2.196687,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,6,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Gd,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,1.873379,252,0,1.921136,0,0,1,0,3,1,TA,6,Typ,1,3,Detchd,2003,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,Shed,2000,7,2007,WD,Normal,2.461222,6.828712,133.0087
892,892,60,RL,1.446565,2.232403,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,7,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92,TA,TA,CBlock,TA,TA,TA,LwQ,226,Rec,500,192,918,GasA,Gd,Y,SBrkr,1.920182,765,0,2.005301,0,0,2,1,3,1,TA,7,Typ,1,None,Attchd,1978,RFn,2,440,TA,TA,Y,243,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,2.489741,7.428333,102.4955
893,893,20,RL,1.446565,2.201399,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,7,2003,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,TA,GLQ,663,Unf,0,396,1059,GasA,TA,Y,SBrkr,1.942123,0,0,1.942123,0,1,1,0,3,1,TA,6,Typ,0,None,Attchd,1963,RFn,1,264,TA,TA,Y,192,0,0,0,0,0,None,MnPrv,None,0,2,2006,WD,Normal,2.48056,6.973543,144.6629
894,894,20,RL,1.443172,2.250693,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,6,1954,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,PConc,Gd,TA,Gd,BLQ,1064,Unf,0,319,1383,GasA,TA,Y,SBrkr,1.978517,0,0,1.978517,1,0,1,0,3,1,TA,6,Typ,1,2,Attchd,1954,Unf,1,354,TA,TA,Y,511,116,0,0,0,0,None,GdPrv,None,0,6,2008,WD,Normal,2.486048,7.23201,119.3059
895,895,90,RL,1.425247,2.181122,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,6,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1.992833,0,0,1.992833,0,0,2,0,4,2,TA,8,Typ,0,None,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD,Alloca,2.458365,7.336286,77.43192
896,896,60,RL,1.449898,2.181731,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,7,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415,TA,TA,CBlock,TA,TA,TA,BLQ,400,Unf,0,380,780,GasA,TA,Y,SBrkr,1.930159,813,0,2.014012,1,0,1,1,4,1,TA,8,Typ,1,None,Attchd,1963,RFn,2,483,TA,TA,Y,0,50,0,0,0,0,None,None,None,0,10,2008,WD,Normal,2.472277,7.493317,77.951
897,897,30,RM,1.364055,2.205911,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,TA,ALQ,285,Unf,0,666,951,GasA,Ex,N,SBrkr,1.925345,0,0,1.925345,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1936,Unf,1,327,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,4,2006,WD,Abnorml,2.448925,6.857514,111.9874
